employee_id,snapshot_record_year,date_hired,date_terminated,age,years_employed,job_title,gender,status_year,employee_status
3267,,1995-03-02,,47,11,Meat Cutter,M,2006,ACTIVE
3267,,1995-03-02,,48,12,Meat Cutter,M,2007,ACTIVE
3267,,1995-03-02,,49,13,Meat Cutter,M,2008,ACTIVE
3267,,1995-03-02,,50,14,Meat Cutter,M,2009,ACTIVE
3267,,1995-03-02,,51,15,Meat Cutter,M,2010,ACTIVE
3267,,1995-03-02,,52,16,Meat Cutter,M,2011,ACTIVE
3267,,1995-03-02,,53,17,Meat Cutter,M,2012,ACTIVE
3267,,1995-03-02,,54,18,Meat Cutter,M,2013,ACTIVE
3267,,1995-03-02,,55,19,Meat Cutter,M,2014,ACTIVE
3267,,1995-03-02,,56,20,Meat Cutter,M,2015,ACTIVE
3268,,1995-03-04,2008-08-27,63,11,Dairy Person,F,2006,ACTIVE
3268,,1995-03-04,2008-08-27,64,12,Dairy Person,F,2007,ACTIVE
3269,,1995-03-06,,47,11,Meat Cutter,F,2006,ACTIVE
3269,,1995-03-06,,48,12,Meat Cutter,F,2007,ACTIVE
3269,,1995-03-06,,49,13,Meat Cutter,F,2008,ACTIVE
3269,,1995-03-06,,50,14,Meat Cutter,F,2009,ACTIVE
3269,,1995-03-06,,51,15,Meat Cutter,F,2010,ACTIVE
3269,,1995-03-06,,52,16,Meat Cutter,F,2011,ACTIVE
3269,,1995-03-06,,53,17,Meat Cutter,F,2012,ACTIVE
3269,,1995-03-06,,54,18,Meat Cutter,F,2013,ACTIVE
3269,,1995-03-06,,55,19,Meat Cutter,F,2014,ACTIVE
3269,,1995-03-06,,56,20,Meat Cutter,F,2015,ACTIVE
3270,,1995-03-08,2008-08-31,63,11,Dairy Person,F,2006,ACTIVE
3270,,1995-03-08,2008-08-31,64,12,Dairy Person,F,2007,ACTIVE
3271,,1995-03-09,2008-03-05,47,11,Meat Cutter,M,2006,ACTIVE
3271,,1995-03-09,2008-03-05,48,12,Meat Cutter,M,2007,ACTIVE
3272,,1995-03-09,2008-09-01,63,11,Dairy Person,F,2006,ACTIVE
3272,,1995-03-09,2008-09-01,64,12,Dairy Person,F,2007,ACTIVE
3273,,1995-03-09,2008-09-01,63,11,Dairy Person,F,2006,ACTIVE
3273,,1995-03-09,2008-09-01,64,12,Dairy Person,F,2007,ACTIVE
3274,,1995-03-11,,47,11,Meat Cutter,F,2006,ACTIVE
3274,,1995-03-11,,48,12,Meat Cutter,F,2007,ACTIVE
3274,,1995-03-11,,49,13,Meat Cutter,F,2008,ACTIVE
3274,,1995-03-11,,50,14,Meat Cutter,F,2009,ACTIVE
3274,,1995-03-11,,51,15,Meat Cutter,F,2010,ACTIVE
3274,,1995-03-11,,52,16,Meat Cutter,F,2011,ACTIVE
3274,,1995-03-11,,53,17,Meat Cutter,F,2012,ACTIVE
3274,,1995-03-11,,54,18,Meat Cutter,F,2013,ACTIVE
3274,,1995-03-11,,55,19,Meat Cutter,F,2014,ACTIVE
3274,,1995-03-11,,56,20,Meat Cutter,F,2015,ACTIVE
3275,,1995-03-12,2007-12-09,47,11,Produce Clerk,M,2006,ACTIVE
3276,,1995-03-13,,47,11,Produce Clerk,F,2006,ACTIVE
3276,,1995-03-13,,48,12,Produce Clerk,F,2007,ACTIVE
3276,,1995-03-13,,49,13,Produce Clerk,F,2008,ACTIVE
3276,,1995-03-13,,50,14,Produce Clerk,F,2009,ACTIVE
3276,,1995-03-13,,51,15,Produce Clerk,F,2010,ACTIVE
3276,,1995-03-13,,52,16,Produce Clerk,F,2011,ACTIVE
3276,,1995-03-13,,53,17,Produce Clerk,F,2012,ACTIVE
3276,,1995-03-13,,54,18,Produce Clerk,F,2013,ACTIVE
3276,,1995-03-13,,55,19,Produce Clerk,F,2014,ACTIVE
3276,,1995-03-13,,56,20,Produce Clerk,F,2015,ACTIVE
3277,,1995-03-13,,47,11,Meat Cutter,F,2006,ACTIVE
3277,,1995-03-13,,48,12,Meat Cutter,F,2007,ACTIVE
3277,,1995-03-13,,49,13,Meat Cutter,F,2008,ACTIVE
3277,,1995-03-13,,50,14,Meat Cutter,F,2009,ACTIVE
3277,,1995-03-13,,51,15,Meat Cutter,F,2010,ACTIVE
3277,,1995-03-13,,52,16,Meat Cutter,F,2011,ACTIVE
3277,,1995-03-13,,53,17,Meat Cutter,F,2012,ACTIVE
3277,,1995-03-13,,54,18,Meat Cutter,F,2013,ACTIVE
3277,,1995-03-13,,55,19,Meat Cutter,F,2014,ACTIVE
3277,,1995-03-13,,56,20,Meat Cutter,F,2015,ACTIVE
3278,,1995-03-14,,47,11,Meat Cutter,M,2006,ACTIVE
3278,,1995-03-14,,48,12,Meat Cutter,M,2007,ACTIVE
3278,,1995-03-14,,49,13,Meat Cutter,M,2008,ACTIVE
3278,,1995-03-14,,50,14,Meat Cutter,M,2009,ACTIVE
3278,,1995-03-14,,51,15,Meat Cutter,M,2010,ACTIVE
3278,,1995-03-14,,52,16,Meat Cutter,M,2011,ACTIVE
3278,,1995-03-14,,53,17,Meat Cutter,M,2012,ACTIVE
3278,,1995-03-14,,54,18,Meat Cutter,M,2013,ACTIVE
3278,,1995-03-14,,55,19,Meat Cutter,M,2014,ACTIVE
3278,,1995-03-14,,56,20,Meat Cutter,M,2015,ACTIVE
3279,,1995-03-15,,47,11,Produce Clerk,M,2006,ACTIVE
3279,,1995-03-15,,48,12,Produce Clerk,M,2007,ACTIVE
3279,,1995-03-15,,49,13,Produce Clerk,M,2008,ACTIVE
3279,,1995-03-15,,50,14,Produce Clerk,M,2009,ACTIVE
3279,,1995-03-15,,51,15,Produce Clerk,M,2010,ACTIVE
3279,,1995-03-15,,52,16,Produce Clerk,M,2011,ACTIVE
3279,,1995-03-15,,53,17,Produce Clerk,M,2012,ACTIVE
3279,,1995-03-15,,54,18,Produce Clerk,M,2013,ACTIVE
3279,,1995-03-15,,55,19,Produce Clerk,M,2014,ACTIVE
3279,,1995-03-15,,56,20,Produce Clerk,M,2015,ACTIVE
3280,,1995-03-16,,47,11,Produce Clerk,M,2006,ACTIVE
3280,,1995-03-16,,48,12,Produce Clerk,M,2007,ACTIVE
3280,,1995-03-16,,49,13,Produce Clerk,M,2008,ACTIVE
3280,,1995-03-16,,50,14,Produce Clerk,M,2009,ACTIVE
3280,,1995-03-16,,51,15,Produce Clerk,M,2010,ACTIVE
3280,,1995-03-16,,52,16,Produce Clerk,M,2011,ACTIVE
3280,,1995-03-16,,53,17,Produce Clerk,M,2012,ACTIVE
3280,,1995-03-16,,54,18,Produce Clerk,M,2013,ACTIVE
3280,,1995-03-16,,55,19,Produce Clerk,M,2014,ACTIVE
3280,,1995-03-16,,56,20,Produce Clerk,M,2015,ACTIVE
3281,,1995-03-16,,47,11,Meat Cutter,M,2006,ACTIVE
3281,,1995-03-16,,48,12,Meat Cutter,M,2007,ACTIVE
3281,,1995-03-16,,49,13,Meat Cutter,M,2008,ACTIVE
3281,,1995-03-16,,50,14,Meat Cutter,M,2009,ACTIVE
3281,,1995-03-16,,51,15,Meat Cutter,M,2010,ACTIVE
3281,,1995-03-16,,52,16,Meat Cutter,M,2011,ACTIVE
3281,,1995-03-16,,53,17,Meat Cutter,M,2012,ACTIVE
3281,,1995-03-16,,54,18,Meat Cutter,M,2013,ACTIVE
3281,,1995-03-16,,55,19,Meat Cutter,M,2014,ACTIVE
3281,,1995-03-16,,56,20,Meat Cutter,M,2015,ACTIVE
3282,,1995-03-16,,47,11,Meat Cutter,F,2006,ACTIVE
3282,,1995-03-16,,48,12,Meat Cutter,F,2007,ACTIVE
3282,,1995-03-16,,49,13,Meat Cutter,F,2008,ACTIVE
3282,,1995-03-16,,50,14,Meat Cutter,F,2009,ACTIVE
3282,,1995-03-16,,51,15,Meat Cutter,F,2010,ACTIVE
3282,,1995-03-16,,52,16,Meat Cutter,F,2011,ACTIVE
3282,,1995-03-16,,53,17,Meat Cutter,F,2012,ACTIVE
3282,,1995-03-16,,54,18,Meat Cutter,F,2013,ACTIVE
3282,,1995-03-16,,55,19,Meat Cutter,F,2014,ACTIVE
3282,,1995-03-16,,56,20,Meat Cutter,F,2015,ACTIVE
3284,,1995-03-17,,47,11,Baker,F,2006,ACTIVE
3284,,1995-03-17,,48,12,Baker,F,2007,ACTIVE
3284,,1995-03-17,,49,13,Baker,F,2008,ACTIVE
3284,,1995-03-17,,50,14,Baker,F,2009,ACTIVE
3284,,1995-03-17,,51,15,Baker,F,2010,ACTIVE
3284,,1995-03-17,,52,16,Baker,F,2011,ACTIVE
3284,,1995-03-17,,53,17,Baker,F,2012,ACTIVE
3284,,1995-03-17,,54,18,Baker,F,2013,ACTIVE
3284,,1995-03-17,,55,19,Baker,F,2014,ACTIVE
3284,,1995-03-17,,56,20,Baker,F,2015,ACTIVE
3285,,1995-03-18,,47,11,Meat Cutter,F,2006,ACTIVE
3285,,1995-03-18,,48,12,Meat Cutter,F,2007,ACTIVE
3285,,1995-03-18,,49,13,Meat Cutter,F,2008,ACTIVE
3285,,1995-03-18,,50,14,Meat Cutter,F,2009,ACTIVE
3285,,1995-03-18,,51,15,Meat Cutter,F,2010,ACTIVE
3285,,1995-03-18,,52,16,Meat Cutter,F,2011,ACTIVE
3285,,1995-03-18,,53,17,Meat Cutter,F,2012,ACTIVE
3285,,1995-03-18,,54,18,Meat Cutter,F,2013,ACTIVE
3285,,1995-03-18,,55,19,Meat Cutter,F,2014,ACTIVE
3285,,1995-03-18,,56,20,Meat Cutter,F,2015,ACTIVE
3286,,1995-03-19,,47,11,Produce Clerk,F,2006,ACTIVE
3286,,1995-03-19,,48,12,Produce Clerk,F,2007,ACTIVE
3286,,1995-03-19,,49,13,Produce Clerk,F,2008,ACTIVE
3286,,1995-03-19,,50,14,Produce Clerk,F,2009,ACTIVE
3286,,1995-03-19,,51,15,Produce Clerk,F,2010,ACTIVE
3286,,1995-03-19,,52,16,Produce Clerk,F,2011,ACTIVE
3286,,1995-03-19,,53,17,Produce Clerk,F,2012,ACTIVE
3286,,1995-03-19,,54,18,Produce Clerk,F,2013,ACTIVE
3286,,1995-03-19,,55,19,Produce Clerk,F,2014,ACTIVE
3286,,1995-03-19,,56,20,Produce Clerk,F,2015,ACTIVE
3287,,1995-03-23,,47,11,Meat Cutter,M,2006,ACTIVE
3287,,1995-03-23,,48,12,Meat Cutter,M,2007,ACTIVE
3287,,1995-03-23,,49,13,Meat Cutter,M,2008,ACTIVE
3287,,1995-03-23,,50,14,Meat Cutter,M,2009,ACTIVE
3287,,1995-03-23,,51,15,Meat Cutter,M,2010,ACTIVE
3287,,1995-03-23,,52,16,Meat Cutter,M,2011,ACTIVE
3287,,1995-03-23,,53,17,Meat Cutter,M,2012,ACTIVE
3287,,1995-03-23,,54,18,Meat Cutter,M,2013,ACTIVE
3287,,1995-03-23,,55,19,Meat Cutter,M,2014,ACTIVE
3287,,1995-03-23,,56,20,Meat Cutter,M,2015,ACTIVE
3288,,1995-03-24,,47,11,Meat Cutter,M,2006,ACTIVE
3288,,1995-03-24,,48,12,Meat Cutter,M,2007,ACTIVE
3288,,1995-03-24,,49,13,Meat Cutter,M,2008,ACTIVE
3288,,1995-03-24,,50,14,Meat Cutter,M,2009,ACTIVE
3288,,1995-03-24,,51,15,Meat Cutter,M,2010,ACTIVE
3288,,1995-03-24,,52,16,Meat Cutter,M,2011,ACTIVE
3288,,1995-03-24,,53,17,Meat Cutter,M,2012,ACTIVE
3288,,1995-03-24,,54,18,Meat Cutter,M,2013,ACTIVE
3288,,1995-03-24,,55,19,Meat Cutter,M,2014,ACTIVE
3288,,1995-03-24,,56,20,Meat Cutter,M,2015,ACTIVE
3289,,1995-03-25,,47,11,Meat Cutter,F,2006,ACTIVE
3289,,1995-03-25,,48,12,Meat Cutter,F,2007,ACTIVE
3289,,1995-03-25,,49,13,Meat Cutter,F,2008,ACTIVE
3289,,1995-03-25,,50,14,Meat Cutter,F,2009,ACTIVE
3289,,1995-03-25,,51,15,Meat Cutter,F,2010,ACTIVE
3289,,1995-03-25,,52,16,Meat Cutter,F,2011,ACTIVE
3289,,1995-03-25,,53,17,Meat Cutter,F,2012,ACTIVE
3289,,1995-03-25,,54,18,Meat Cutter,F,2013,ACTIVE
3289,,1995-03-25,,55,19,Meat Cutter,F,2014,ACTIVE
3289,,1995-03-25,,56,20,Meat Cutter,F,2015,ACTIVE
3291,,1995-03-26,,47,11,Produce Clerk,M,2006,ACTIVE
3291,,1995-03-26,,48,12,Produce Clerk,M,2007,ACTIVE
3291,,1995-03-26,,49,13,Produce Clerk,M,2008,ACTIVE
3291,,1995-03-26,,50,14,Produce Clerk,M,2009,ACTIVE
3291,,1995-03-26,,51,15,Produce Clerk,M,2010,ACTIVE
3291,,1995-03-26,,52,16,Produce Clerk,M,2011,ACTIVE
3291,,1995-03-26,,53,17,Produce Clerk,M,2012,ACTIVE
3291,,1995-03-26,,54,18,Produce Clerk,M,2013,ACTIVE
3291,,1995-03-26,,55,19,Produce Clerk,M,2014,ACTIVE
3291,,1995-03-26,,56,20,Produce Clerk,M,2015,ACTIVE
3292,,1995-03-27,,47,11,Meat Cutter,F,2006,ACTIVE
3292,,1995-03-27,,48,12,Meat Cutter,F,2007,ACTIVE
3292,,1995-03-27,,49,13,Meat Cutter,F,2008,ACTIVE
3292,,1995-03-27,,50,14,Meat Cutter,F,2009,ACTIVE
3292,,1995-03-27,,51,15,Meat Cutter,F,2010,ACTIVE
3292,,1995-03-27,,52,16,Meat Cutter,F,2011,ACTIVE
3292,,1995-03-27,,53,17,Meat Cutter,F,2012,ACTIVE
3292,,1995-03-27,,54,18,Meat Cutter,F,2013,ACTIVE
3292,,1995-03-27,,55,19,Meat Cutter,F,2014,ACTIVE
3292,,1995-03-27,,56,20,Meat Cutter,F,2015,ACTIVE
3293,,1995-03-27,,47,11,Produce Clerk,M,2006,ACTIVE
3293,,1995-03-27,,48,12,Produce Clerk,M,2007,ACTIVE
3293,,1995-03-27,,49,13,Produce Clerk,M,2008,ACTIVE
3293,,1995-03-27,,50,14,Produce Clerk,M,2009,ACTIVE
3293,,1995-03-27,,51,15,Produce Clerk,M,2010,ACTIVE
3293,,1995-03-27,,52,16,Produce Clerk,M,2011,ACTIVE
3293,,1995-03-27,,53,17,Produce Clerk,M,2012,ACTIVE
3293,,1995-03-27,,54,18,Produce Clerk,M,2013,ACTIVE
3293,,1995-03-27,,55,19,Produce Clerk,M,2014,ACTIVE
3293,,1995-03-27,,56,20,Produce Clerk,M,2015,ACTIVE
3294,,1995-03-29,2008-09-21,63,11,Produce Clerk,F,2006,ACTIVE
3294,,1995-03-29,2008-09-21,64,12,Produce Clerk,F,2007,ACTIVE
3295,,1995-03-30,,47,11,Meat Cutter,F,2006,ACTIVE
3295,,1995-03-30,,48,12,Meat Cutter,F,2007,ACTIVE
3295,,1995-03-30,,49,13,Meat Cutter,F,2008,ACTIVE
3295,,1995-03-30,,50,14,Meat Cutter,F,2009,ACTIVE
3295,,1995-03-30,,51,15,Meat Cutter,F,2010,ACTIVE
3295,,1995-03-30,,52,16,Meat Cutter,F,2011,ACTIVE
3295,,1995-03-30,,53,17,Meat Cutter,F,2012,ACTIVE
3295,,1995-03-30,,54,18,Meat Cutter,F,2013,ACTIVE
3295,,1995-03-30,,55,19,Meat Cutter,F,2014,ACTIVE
3295,,1995-03-30,,56,20,Meat Cutter,F,2015,ACTIVE
3296,,1995-04-02,2008-09-25,63,11,Meat Cutter,F,2006,ACTIVE
3296,,1995-04-02,2008-09-25,64,12,Meat Cutter,F,2007,ACTIVE
3297,,1995-04-04,,47,11,Baker,M,2006,ACTIVE
3297,,1995-04-04,,48,12,Baker,M,2007,ACTIVE
3297,,1995-04-04,,49,13,Baker,M,2008,ACTIVE
3297,,1995-04-04,,50,14,Baker,M,2009,ACTIVE
3297,,1995-04-04,,51,15,Baker,M,2010,ACTIVE
3297,,1995-04-04,,52,16,Baker,M,2011,ACTIVE
3297,,1995-04-04,,53,17,Baker,M,2012,ACTIVE
3297,,1995-04-04,,54,18,Baker,M,2013,ACTIVE
3297,,1995-04-04,,55,19,Baker,M,2014,ACTIVE
3297,,1995-04-04,,56,20,Baker,M,2015,ACTIVE
3298,,1995-04-04,,47,11,Meat Cutter,M,2006,ACTIVE
3298,,1995-04-04,,48,12,Meat Cutter,M,2007,ACTIVE
3298,,1995-04-04,,49,13,Meat Cutter,M,2008,ACTIVE
3298,,1995-04-04,,50,14,Meat Cutter,M,2009,ACTIVE
3298,,1995-04-04,,51,15,Meat Cutter,M,2010,ACTIVE
3298,,1995-04-04,,52,16,Meat Cutter,M,2011,ACTIVE
3298,,1995-04-04,,53,17,Meat Cutter,M,2012,ACTIVE
3298,,1995-04-04,,54,18,Meat Cutter,M,2013,ACTIVE
3298,,1995-04-04,,55,19,Meat Cutter,M,2014,ACTIVE
3298,,1995-04-04,,56,20,Meat Cutter,M,2015,ACTIVE
3299,,1995-04-05,,47,11,Meat Cutter,F,2006,ACTIVE
3299,,1995-04-05,,48,12,Meat Cutter,F,2007,ACTIVE
3299,,1995-04-05,,49,13,Meat Cutter,F,2008,ACTIVE
3299,,1995-04-05,,50,14,Meat Cutter,F,2009,ACTIVE
3299,,1995-04-05,,51,15,Meat Cutter,F,2010,ACTIVE
3299,,1995-04-05,,52,16,Meat Cutter,F,2011,ACTIVE
3299,,1995-04-05,,53,17,Meat Cutter,F,2012,ACTIVE
3299,,1995-04-05,,54,18,Meat Cutter,F,2013,ACTIVE
3299,,1995-04-05,,55,19,Meat Cutter,F,2014,ACTIVE
3299,,1995-04-05,,56,20,Meat Cutter,F,2015,ACTIVE
3300,,1995-04-06,,47,11,Produce Clerk,M,2006,ACTIVE
3300,,1995-04-06,,48,12,Produce Clerk,M,2007,ACTIVE
3300,,1995-04-06,,49,13,Produce Clerk,M,2008,ACTIVE
3300,,1995-04-06,,50,14,Produce Clerk,M,2009,ACTIVE
3300,,1995-04-06,,51,15,Produce Clerk,M,2010,ACTIVE
3300,,1995-04-06,,52,16,Produce Clerk,M,2011,ACTIVE
3300,,1995-04-06,,53,17,Produce Clerk,M,2012,ACTIVE
3300,,1995-04-06,,54,18,Produce Clerk,M,2013,ACTIVE
3300,,1995-04-06,,55,19,Produce Clerk,M,2014,ACTIVE
3300,,1995-04-06,,56,20,Produce Clerk,M,2015,ACTIVE
3302,,1995-04-06,,47,11,Dairy Person,M,2006,ACTIVE
3302,,1995-04-06,,48,12,Dairy Person,M,2007,ACTIVE
3302,,1995-04-06,,49,13,Dairy Person,M,2008,ACTIVE
3302,,1995-04-06,,50,14,Dairy Person,M,2009,ACTIVE
3302,,1995-04-06,,51,15,Dairy Person,M,2010,ACTIVE
3302,,1995-04-06,,52,16,Dairy Person,M,2011,ACTIVE
3302,,1995-04-06,,53,17,Dairy Person,M,2012,ACTIVE
3302,,1995-04-06,,54,18,Dairy Person,M,2013,ACTIVE
3302,,1995-04-06,,55,19,Dairy Person,M,2014,ACTIVE
3302,,1995-04-06,,56,20,Dairy Person,M,2015,ACTIVE
3303,,1995-04-08,,47,11,Produce Clerk,F,2006,ACTIVE
3303,,1995-04-08,,48,12,Produce Clerk,F,2007,ACTIVE
3303,,1995-04-08,,49,13,Produce Clerk,F,2008,ACTIVE
3303,,1995-04-08,,50,14,Produce Clerk,F,2009,ACTIVE
3303,,1995-04-08,,51,15,Produce Clerk,F,2010,ACTIVE
3303,,1995-04-08,,52,16,Produce Clerk,F,2011,ACTIVE
3303,,1995-04-08,,53,17,Produce Clerk,F,2012,ACTIVE
3303,,1995-04-08,,54,18,Produce Clerk,F,2013,ACTIVE
3303,,1995-04-08,,55,19,Produce Clerk,F,2014,ACTIVE
3303,,1995-04-08,,56,20,Produce Clerk,F,2015,ACTIVE
3304,,1995-04-09,,47,11,Meat Cutter,M,2006,ACTIVE
3304,,1995-04-09,,48,12,Meat Cutter,M,2007,ACTIVE
3304,,1995-04-09,,49,13,Meat Cutter,M,2008,ACTIVE
3304,,1995-04-09,,50,14,Meat Cutter,M,2009,ACTIVE
3304,,1995-04-09,,51,15,Meat Cutter,M,2010,ACTIVE
3304,,1995-04-09,,52,16,Meat Cutter,M,2011,ACTIVE
3304,,1995-04-09,,53,17,Meat Cutter,M,2012,ACTIVE
3304,,1995-04-09,,54,18,Meat Cutter,M,2013,ACTIVE
3304,,1995-04-09,,55,19,Meat Cutter,M,2014,ACTIVE
3304,,1995-04-09,,56,20,Meat Cutter,M,2015,ACTIVE
3308,,1995-04-12,,47,11,Produce Clerk,F,2006,ACTIVE
3308,,1995-04-12,,48,12,Produce Clerk,F,2007,ACTIVE
3308,,1995-04-12,,49,13,Produce Clerk,F,2008,ACTIVE
3308,,1995-04-12,,50,14,Produce Clerk,F,2009,ACTIVE
3308,,1995-04-12,,51,15,Produce Clerk,F,2010,ACTIVE
3308,,1995-04-12,,52,16,Produce Clerk,F,2011,ACTIVE
3308,,1995-04-12,,53,17,Produce Clerk,F,2012,ACTIVE
3308,,1995-04-12,,54,18,Produce Clerk,F,2013,ACTIVE
3308,,1995-04-12,,55,19,Produce Clerk,F,2014,ACTIVE
3308,,1995-04-12,,56,20,Produce Clerk,F,2015,ACTIVE
3309,,1995-04-12,,47,11,Meat Cutter,M,2006,ACTIVE
3309,,1995-04-12,,48,12,Meat Cutter,M,2007,ACTIVE
3309,,1995-04-12,,49,13,Meat Cutter,M,2008,ACTIVE
3309,,1995-04-12,,50,14,Meat Cutter,M,2009,ACTIVE
3309,,1995-04-12,,51,15,Meat Cutter,M,2010,ACTIVE
3309,,1995-04-12,,52,16,Meat Cutter,M,2011,ACTIVE
3309,,1995-04-12,,53,17,Meat Cutter,M,2012,ACTIVE
3309,,1995-04-12,,54,18,Meat Cutter,M,2013,ACTIVE
3309,,1995-04-12,,55,19,Meat Cutter,M,2014,ACTIVE
3309,,1995-04-12,,56,20,Meat Cutter,M,2015,ACTIVE
3310,,1995-04-12,2008-10-05,63,11,Meat Cutter,F,2006,ACTIVE
3310,,1995-04-12,2008-10-05,64,12,Meat Cutter,F,2007,ACTIVE
3311,,1995-04-13,,47,11,Meat Cutter,F,2006,ACTIVE
3311,,1995-04-13,,48,12,Meat Cutter,F,2007,ACTIVE
3311,,1995-04-13,,49,13,Meat Cutter,F,2008,ACTIVE
3311,,1995-04-13,,50,14,Meat Cutter,F,2009,ACTIVE
3311,,1995-04-13,,51,15,Meat Cutter,F,2010,ACTIVE
3311,,1995-04-13,,52,16,Meat Cutter,F,2011,ACTIVE
3311,,1995-04-13,,53,17,Meat Cutter,F,2012,ACTIVE
3311,,1995-04-13,,54,18,Meat Cutter,F,2013,ACTIVE
3311,,1995-04-13,,55,19,Meat Cutter,F,2014,ACTIVE
3311,,1995-04-13,,56,20,Meat Cutter,F,2015,ACTIVE
3312,,1995-04-15,,47,11,Meat Cutter,F,2006,ACTIVE
3312,,1995-04-15,,48,12,Meat Cutter,F,2007,ACTIVE
3312,,1995-04-15,,49,13,Meat Cutter,F,2008,ACTIVE
3312,,1995-04-15,,50,14,Meat Cutter,F,2009,ACTIVE
3312,,1995-04-15,,51,15,Meat Cutter,F,2010,ACTIVE
3312,,1995-04-15,,52,16,Meat Cutter,F,2011,ACTIVE
3312,,1995-04-15,,53,17,Meat Cutter,F,2012,ACTIVE
3312,,1995-04-15,,54,18,Meat Cutter,F,2013,ACTIVE
3312,,1995-04-15,,55,19,Meat Cutter,F,2014,ACTIVE
3312,,1995-04-15,,56,20,Meat Cutter,F,2015,ACTIVE
3314,,1995-04-18,,47,11,Meat Cutter,M,2006,ACTIVE
3314,,1995-04-18,,48,12,Meat Cutter,M,2007,ACTIVE
3314,,1995-04-18,,49,13,Meat Cutter,M,2008,ACTIVE
3314,,1995-04-18,,50,14,Meat Cutter,M,2009,ACTIVE
3314,,1995-04-18,,51,15,Meat Cutter,M,2010,ACTIVE
3314,,1995-04-18,,52,16,Meat Cutter,M,2011,ACTIVE
3314,,1995-04-18,,53,17,Meat Cutter,M,2012,ACTIVE
3314,,1995-04-18,,54,18,Meat Cutter,M,2013,ACTIVE
3314,,1995-04-18,,55,19,Meat Cutter,M,2014,ACTIVE
3314,,1995-04-18,,56,20,Meat Cutter,M,2015,ACTIVE
3315,,1995-04-18,,47,11,Baker,M,2006,ACTIVE
3315,,1995-04-18,,48,12,Baker,M,2007,ACTIVE
3315,,1995-04-18,,49,13,Baker,M,2008,ACTIVE
3315,,1995-04-18,,50,14,Baker,M,2009,ACTIVE
3315,,1995-04-18,,51,15,Baker,M,2010,ACTIVE
3315,,1995-04-18,,52,16,Baker,M,2011,ACTIVE
3315,,1995-04-18,,53,17,Baker,M,2012,ACTIVE
3315,,1995-04-18,,54,18,Baker,M,2013,ACTIVE
3315,,1995-04-18,,55,19,Baker,M,2014,ACTIVE
3315,,1995-04-18,,56,20,Baker,M,2015,ACTIVE
3316,,1995-04-19,,47,11,Produce Clerk,F,2006,ACTIVE
3316,,1995-04-19,,48,12,Produce Clerk,F,2007,ACTIVE
3316,,1995-04-19,,49,13,Produce Clerk,F,2008,ACTIVE
3316,,1995-04-19,,50,14,Produce Clerk,F,2009,ACTIVE
3316,,1995-04-19,,51,15,Produce Clerk,F,2010,ACTIVE
3316,,1995-04-19,,52,16,Produce Clerk,F,2011,ACTIVE
3316,,1995-04-19,,53,17,Produce Clerk,F,2012,ACTIVE
3316,,1995-04-19,,54,18,Produce Clerk,F,2013,ACTIVE
3316,,1995-04-19,,55,19,Produce Clerk,F,2014,ACTIVE
3316,,1995-04-19,,56,20,Produce Clerk,F,2015,ACTIVE
3320,,1995-04-21,,47,11,Meat Cutter,F,2006,ACTIVE
3320,,1995-04-21,,48,12,Meat Cutter,F,2007,ACTIVE
3320,,1995-04-21,,49,13,Meat Cutter,F,2008,ACTIVE
3320,,1995-04-21,,50,14,Meat Cutter,F,2009,ACTIVE
3320,,1995-04-21,,51,15,Meat Cutter,F,2010,ACTIVE
3320,,1995-04-21,,52,16,Meat Cutter,F,2011,ACTIVE
3320,,1995-04-21,,53,17,Meat Cutter,F,2012,ACTIVE
3320,,1995-04-21,,54,18,Meat Cutter,F,2013,ACTIVE
3320,,1995-04-21,,55,19,Meat Cutter,F,2014,ACTIVE
3320,,1995-04-21,,56,20,Meat Cutter,F,2015,ACTIVE
3321,,1995-04-21,,47,11,Meat Cutter,F,2006,ACTIVE
3321,,1995-04-21,,48,12,Meat Cutter,F,2007,ACTIVE
3321,,1995-04-21,,49,13,Meat Cutter,F,2008,ACTIVE
3321,,1995-04-21,,50,14,Meat Cutter,F,2009,ACTIVE
3321,,1995-04-21,,51,15,Meat Cutter,F,2010,ACTIVE
3321,,1995-04-21,,52,16,Meat Cutter,F,2011,ACTIVE
3321,,1995-04-21,,53,17,Meat Cutter,F,2012,ACTIVE
3321,,1995-04-21,,54,18,Meat Cutter,F,2013,ACTIVE
3321,,1995-04-21,,55,19,Meat Cutter,F,2014,ACTIVE
3321,,1995-04-21,,56,20,Meat Cutter,F,2015,ACTIVE
3322,,1995-04-23,,47,11,Dairy Person,F,2006,ACTIVE
3322,,1995-04-23,,48,12,Dairy Person,F,2007,ACTIVE
3322,,1995-04-23,,49,13,Dairy Person,F,2008,ACTIVE
3322,,1995-04-23,,50,14,Dairy Person,F,2009,ACTIVE
3322,,1995-04-23,,51,15,Dairy Person,F,2010,ACTIVE
3322,,1995-04-23,,52,16,Dairy Person,F,2011,ACTIVE
3322,,1995-04-23,,53,17,Dairy Person,F,2012,ACTIVE
3322,,1995-04-23,,54,18,Dairy Person,F,2013,ACTIVE
3322,,1995-04-23,,55,19,Dairy Person,F,2014,ACTIVE
3322,,1995-04-23,,56,20,Dairy Person,F,2015,ACTIVE
3323,,1995-04-25,,47,11,Produce Clerk,M,2006,ACTIVE
